,_id,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId,receipt_id
3799,3799,,FRUITY SNACKS,5.99,5.99,,1068,,1.0,,,,,,,,,,,,,,,5.99,FRUITY SNACKS,,,,,,,,,,,600b420b0a7214ada200000d
3800,3800,,PRG US ORG OR SP!,2.99,2.99,,1070,,1.0,,,,,,,,,,,,,,,2.99,PRG US ORG OR SP!,,,,,,,,,,,600b420b0a7214ada200000d
3801,3801,,PRINGLES CRISPS,2.99,2.99,,1072,,1.0,,,,,,,,,,,,,PRINGLES,,2.99,PRINGLES CRISPS,,,,,,,,,,,600b420b0a7214ada200000d
3802,3802,,KLLGG S CEREAL,4.99,4.99,,1074,,1.0,,,,,,,,,,,,,KELLOGG'S,,4.99,KLLGG S CEREAL,,,,,,,,,,,600b420b0a7214ada200000d
3803,3803,511111902690,KRAFT,6.49,6.49,,1078,,1.0,,,,,,,559c2234e4b06aca36af13c6,,559c2234e4b06aca36af13c6,,,,KRAFT,,6.49,CHEEZETCR KR,,,32.5,,False,,,,,,600b420b0a7214ada200000d
3804,3804,,SUNSHINEC,4.98,4.98,,1080,,1.0,,,,,,,,,,,,,,,4.98,SUNSHINEC,,,,,,,,,,,600b420b0a7214ada200000d
3805,3805,,FOLGERS COEFCES,9.99,9.99,,1082,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COEFCES,,,,,True,,,,,,600b420b0a7214ada200000d
3806,3806,,FOLGERS COEEEE,9.99,9.99,,1084,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COEEEE,,,,,True,,,,,,600b420b0a7214ada200000d
3807,3807,,PENTRCASHEWS3 E,14.99,14.99,,1088,,1.0,,,,,,,,,,,,,,,14.99,PENTRCASHEWS3 E,,,,,,,,,,,600b420b0a7214ada200000d
3808,3808,,KEEGO-EUNEPACK C,4.99,4.99,,1092,,1.0,,,,,,,,,,,,,,,4.99,KEEGO-EUNEPACK C,,,,,,,,,,,600b420b0a7214ada200000d
3809,3809,,ERUETYSNACKS,5.99,5.99,,1098,,1.0,,,,,,,,,,,,,,,5.99,ERUETYSNACKS,,,,,,,,,,,600b420b0a7214ada200000d
3810,3810,,PRG US-ORG CRISP,2.99,2.99,,1100,,1.0,,,,,,,,,,,,,,,2.99,PRG US-ORG CRISP,,,,,,,,,,,600b420b0a7214ada200000d
3811,3811,,PRINGEESCRISPS,2.99,2.99,,1102,,1.0,,,,,,,,,,,,,,,2.99,PRINGEESCRISPS,,,,,,,,,,,600b420b0a7214ada200000d
3812,3812,,KEEGG SCEREAL,4.99,4.99,,1104,,1.0,,,,,,,,,,,,,,,4.99,KEEGG SCEREAL,,,,,,,,,,,600b420b0a7214ada200000d
3813,3813,,MART NEEE,4.98,4.98,,1106,,1.0,,,,,,,,,,,,,,,4.98,MART NEEE,,,,,,,,,,,600b420b0a7214ada200000d
3814,3814,,MARTINEEEISSPAR,2.49,2.49,,1108,,1.0,,,,,,,,,,,,,,,2.49,MARTINEEEISSPAR,,,,,,,,,,,600b420b0a7214ada200000d
3815,3815,311111149350,WISHBONE SALAD DRESSING,3.29,3.29,,1110,,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,WISHBONE SALAD DRESSING,5e825d64f221c312e698a62a,,,,WISHBONE,,3.29,WISHBONE RUSSIAE,,,,,False,,,,,WISHBONE SALAD DRESSING,600b420b0a7214ada200000d
3816,3816,,BRASWELLDRSSNG,5.49,5.49,,1116,,1.0,,,,,,,,,,,,,,,5.49,BRASWELLDRSSNG,,,,,,,,,,,600b420b0a7214ada200000d
3817,3817,048001213517,BST FDS SPRD MYNS JAR 30 FL OZ,4.28,4.28,,1120,,1.0,,,,,,,,BEST FOODS MAYONNAISE,559c2234e4b06aca36af13c6,,,,HELLMANN'S/BEST FOODS,,4.28,BEST FOODS,,,,,,,,,,BEST FOODS MAYONNAISE,600b420b0a7214ada200000d
3818,3818,,CMPBLCRM,1.98,1.98,,1124,,1.0,,,,,,,,,,,,,,,1.98,CMPBLCRM,,,,,,,,,,,600b420b0a7214ada200000d
3819,3819,,MCGRILL MATES,1.99,1.99,,1128,,1.0,,,,,,,,,,,,,MCCORMICK GRILL MATES,A.1. DRY RUB,1.99,MCGRILL MATES,,,,,,,,,,,600b420b0a7214ada200000d
3820,3820,,MC GRILL MATES,1.99,1.99,,1130,,1.0,,,,,,,,,,,,,MCCORMICK GRILL MATES,A.1. DRY RUB,1.99,MC GRILL MATES,,,,,,,,,,,600b420b0a7214ada200000d
3821,3821,,L NDSAY GL,2.58,2.58,,1135,,1.0,,,,,,,,,,,,,,,2.58,L NDSAY GL,,,,,,,,,,,600b420b0a7214ada200000d
3822,3822,,Olives,2.58,2.58,,1137,,1.0,,,,,,,,,,,,,,,2.58,EINDSAY OL,,,,,,,,,,,600b420b0a7214ada200000d
3823,3823,,Sausage,6.98,6.98,,1139,,1.0,,,,,,,,,,,,,,,6.98,OBT SAUSAG,,,,,,,,,,,600b420b0a7214ada200000d
3824,3824,071100309744,Hidden Valley Original Ranch Seasoning & Salad Dressing Mix 8 Oz,7.49,7.49,,1141,,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SEASONING SHAKER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,7.49,HVR SLD-DRSG36 E 1,,,,,,,,,,HIDDEN VALLEY SEASONING SHAKER,600b420b0a7214ada200000d
3825,3825,311111445421,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5.49,5.49,,1143,,1.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,5.49,HVR CUPS ORIGINA 1,,,,,False,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,600b420b0a7214ada200000d
3826,3826,,KITCHEN A,2.08,2.08,,1145,,1.0,,,,,,,,,,,,,,,2.08,KITCHEN A,,,,,,,,,,,600b420b0a7214ada200000d
3827,3827,072310001244,Bigelow Tea Bags - Earl Grey,4.69,4.69,,1147,,1.0,,,,,,,,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,,,,BIGELOW,LIPTON TEA,4.69,BGLW EARL GREY TI 1,,,,,True,,,,,,600b420b0a7214ada200000d
3828,3828,041800200139,WLCH BLCK CHRY CNCR GRP JC BLND BTL 64 FL OZ,2.98,2.98,,1149,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,WELCH'S,CAPRI SUN BEVERAGE DRINK,2.98,WELCHS CON,,,,,,,,,,,600b420b0a7214ada200000d
3829,3829,,PEARLS OLIVES BLM 1,4.49,4.49,,1151,,1.0,,,,,,,,,,,,,PEARLS,,4.49,PEARLS OLIVES BLM 1,,,,,,,,,,,600b420b0a7214ada200000d
3830,3830,,ALSK BTRD PCN4.5( 1,4.19,4.19,,1153,,1.0,,,,,,,,,,,,,,,4.19,ALSK BTRD PCN4.5( 1,,,,,,,,,,,600b420b0a7214ada200000d
3831,3831,,ALASKA CHIP COMP 1,4.19,4.19,,1155,,1.0,,,,,,,,,,,,,,,4.19,ALASKA CHIP COMP 1,,,,,,,,,,,600b420b0a7214ada200000d
3832,3832,,ALASKA CHIP COMP 1,4.19,4.19,,1157,,1.0,,,,,,,,,,,,,,,4.19,ALASKA CHIP COMP 1,,,,,,,,,,,600b420b0a7214ada200000d
3833,3833,,ALASKACHIP COMP 1,4.19,4.19,,1159,,1.0,,,,,,,,,,,,,,,4.19,ALASKACHIP COMP 1,,,,,,,,,,,600b420b0a7214ada200000d
3834,3834,,NUTELLA &,6.67,6.67,,1161,,1.0,,,,,,,,,,,,,NUTELLA,,6.67,NUTELLA &,,,,,,,,,,,600b420b0a7214ada200000d
3835,3835,,LUC CHES COLBYJA 1,7.99,7.99,,1163,,1.0,,,,,,,,,,,,,,,7.99,LUC CHES COLBYJA 1,,,,,,,,,,,600b420b0a7214ada200000d
3836,3836,26623200000,Cheese Cheddar & Colby - Signature Mild Cheese,7.99,7.99,,1165,,1.0,,,,,,,,,,,,,CHEESE,,7.99,LUC CHESE MLD CH 1,,,,,,,,,,,600b420b0a7214ada200000d
3837,3837,,LUCERNE MILK 296 1,3.89,3.89,,1167,,1.0,,,,,,,,,,,,,,,3.89,LUCERNE MILK 296 1,,,,,,,,,,,600b420b0a7214ada200000d
3838,3838,,NNCE,3.97,3.97,,1169,,1.0,,,,,,,,,,,,,,,3.97,NNCE,,,,,,,,,,,600b420b0a7214ada200000d
3839,3839,,LEGO 71029,4.99,4.99,,1173,,1.0,,,,,,,,,,,,,,,4.99,LEGO 71029,,,,,,,,,,,600b420b0a7214ada200000d
3840,3840,,LEGO 71029,4.99,4.99,,1175,,1.0,,,,,,,,,,,,,,,4.99,LEGO 71029,,,,,,,,,,,600b420b0a7214ada200000d
3841,3841,,PC PCKT VVALLETA R 1 N,4.79,4.79,,1177,,1.0,,,,,,,,,,,,,,,,PC PCKT VVALLETA R 1 N,,,,,,,,,,,600b420b0a7214ada200000d
3842,3842,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,,1186,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,3.49,BEN JERRYS I,,,34.9,,False,,,,,BEN AND JERRYS ICE CREAM,600b420b0a7214ada200000d
3843,3843,311111511867,BEN AND JERRYS ICE CREAM,4.49,4.49,,1188,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,4.49,BEN JERRYS I,,,44.9,,False,,,,,BEN AND JERRYS ICE CREAM,600b420b0a7214ada200000d
3844,3844,311111511867,BEN AND JERRYS ICE CREAM,3.49,3.49,,1192,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,3.49,BEN JERRYS I,,,34.9,,False,,,,,BEN AND JERRYS ICE CREAM,600b420b0a7214ada200000d
3845,3845,,STO BABY SPR,5.99,5.99,,1242,,1.0,,,,,,,,,,,,,,,5.99,STO BABY SPR,,,,,,,,,,,600b420b0a7214ada200000d
3846,3846,,LEGO 71029,4.99,4.99,,1244,,1.0,,,,,,,,,,,,,,,4.99,LEGO 71029,,,,,,,,,,,600b420b0a7214ada200000d
3847,3847,,PCJAMIE PANEL,23.99,23.99,,1246,,1.0,,,,,,,,,,,,,,,23.99,PCJAMIE PANEL,,,,,,,,,,,600b420b0a7214ada200000d
3848,3848,,PCJAMIE PANEL,23.99,23.99,,1248,,1.0,,,,,,,,,,,,,,,23.99,PCJAMIE PANEL,,,,,,,,,,,600b420b0a7214ada200000d
3849,3849,,Sunflower Seeds,3.05,3.05,,1250,,1.0,,,,,,,,,,,,,,,3.05,SFOW,,,,,,,,,,,600b420b0a7214ada200000d
3850,3850,,MY LIFE AS,8.87,8.87,,1252,,1.0,,,,,,,,,,,,,,,8.87,MY LIFE AS,,,,,,,,,,,600b420b0a7214ada200000d
3851,3851,,LEGO 30554,4.97,4.97,,1254,,1.0,,,,,,,,,,,,,,,4.97,LEGO 30554,,,,,,,,,,,600b420b0a7214ada200000d
3852,3852,,LEGO 30554,4.97,4.97,,1256,,1.0,,,,,,,,,,,,,,,4.97,LEGO 30554,,,,,,,,,,,600b420b0a7214ada200000d
3853,3853,,REINFRCMENT,1.93,1.93,,1258,,1.0,,,,,,,,,,,,,,,1.93,REINFRCMENT,,,,,,,,,,,600b420b0a7214ada200000d
3854,3854,,PFFY,3.18,3.18,,1260,,1.0,,,,,,,,,,,,,,,3.18,PFFY,,,,,,,,,,,600b420b0a7214ada200000d
3855,3855,,1OZ DFP,1.24,1.24,,1262,,1.0,,,,,,,,,,,,,,,1.24,1OZ DFP,,,,,,,,,,,600b420b0a7214ada200000d
3856,3856,,500PC ELASTC,2.94,2.94,,1264,,1.0,,,,,,,,,,,,,,,2.94,500PC ELASTC,,,,,,,,,,,600b420b0a7214ada200000d
3857,3857,070158008678,Krazy Glue Sticks,9.17,9.17,,1266,,1.0,,,,,,,,,,,,,KRAZY GLUE,,9.17,GLUE STICK,,,,,,,,,,,600b420b0a7214ada200000d
3858,3858,070158008678,Krazy Glue Sticks,9.17,9.17,,1268,,1.0,,,,,,,,,,,,,KRAZY GLUE,,9.17,GLUE STICK,,,,,,,,,,,600b420b0a7214ada200000d
3859,3859,,ENRAA24PK,16.24,16.24,,1272,,1.0,,,,,,,,,,,,,,,16.24,ENRAA24PK,,,,,,,,,,,600b420b0a7214ada200000d
3860,3860,,PLAY DOH,0.56,0.56,,1274,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,,600b420b0a7214ada200000d
3861,3861,,PLAY DOH,0.56,0.56,,1276,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,,600b420b0a7214ada200000d
3862,3862,,PLAY DOH,0.56,0.56,,1278,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,,600b420b0a7214ada200000d
3863,3863,,PLAY DOH,0.56,0.56,,1280,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,,600b420b0a7214ada200000d
3864,3864,,PLAY DOH,0.56,0.56,,1282,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,,600b420b0a7214ada200000d
3865,3865,,PLAYDON,0.56,0.56,,1284,,1.0,,,,,,,,,,,,,,,0.56,PLAYDON,,,,,,,,,,,600b420b0a7214ada200000d
3866,3866,,PLAYDOH,0.56,0.56,,1286,,1.0,,,,,,,,,,,,,,,0.56,PLAYDOH,,,,,,,,,,,600b420b0a7214ada200000d
3867,3867,,PLAY DOH,0.56,0.56,,1288,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,,600b420b0a7214ada200000d
3868,3868,,PLAY DOH,0.56,0.56,,1290,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,,600b420b0a7214ada200000d
3869,3869,,DG CHOC 1PC,1.33,1.33,,1292,,1.0,,,,,,,,,,,,,,,1.33,DG CHOC 1PC,,,,,,,,,,,600b420b0a7214ada200000d
3870,3870,,Sour Cream,4.28,4.28,,1294,,1.0,,,,,,,,,,,,,,,4.28,SOUR CREAM,,,,,,,,,,,600b420b0a7214ada200000d
3871,3871,,Eggs,9.12,9.12,,1296,,1.0,,,,,,,,,,,,,,,9.12,EGGS 60CT,,,,,,,,,,,600b420b0a7214ada200000d
3872,3872,,HOUSE KET,11.23,11.23,,1300,,1.0,,,,,,,,,,,,,,,11.23,HOUSE KET,,,,,,,,,,,600b420b0a7214ada200000d
3873,3873,,Whole Milk,3.79,3.79,,1302,,1.0,,,,,,,,,,,,,,,3.79,196 MILK,,,,,,,,,,,600b420b0a7214ada200000d
3874,3874,511111704140,PREGO,2.19,2.19,,1307,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,PREGO,,2.19,PREGO PASTASAUCE,,,21.9,,False,,,,,,600b420b0a7214ada200000d
3875,3875,,STO VHITE WINE,2.89,2.89,,1311,,1.0,,,,,,,,,,,,,,,2.89,STO VHITE WINE,,,,,,,,,,,600b420b0a7214ada200000d
3876,3876,737628011506,Thai Kitchen Unsweetened Coconut Milk,3.29,3.29,,1325,,1.0,,,,,,,,,,,,,THAI KITCHEN,CAPRI SUN BEVERAGE DRINK,3.29,THAIKT CCNT MILK,,,,,,,,,,,600b420b0a7214ada200000d
3877,3877,737628011506,Thai Kitchen Unsweetened Coconut Milk,3.29,3.29,,1327,,1.0,,,,,,,,,,,,,THAI KITCHEN,CAPRI SUN BEVERAGE DRINK,3.29,THAIKT CCNT MILK,,,,,,,,,,,600b420b0a7214ada200000d
3878,3878,861745000010,Vital Farms Alfresco Pasture Raised Grade A Large Eggs,5.99,5.99,,1329,,1.0,,,,,,,,,,,,,VITAL FARMS ALFRESCO EGGS,,5.99,ALFRSCO EGGS,,,,,,,,,,,600b420b0a7214ada200000d
3879,3879,,OVALTINE,4.79,4.79,,1331,,1.0,,,,,,,,,,,,,OVALTINE,,4.79,OVALTINE,,,,,,,,,,,600b420b0a7214ada200000d
3880,3880,,LA BNDTA TDRTILLA,2.87,2.87,,1335,,1.0,,,,,,,,,,,,,LA BANDERITA,TACO BELL TACO SHELLS,2.87,LA BNDTA TDRTILLA,,,,,,,,,,,600b420b0a7214ada200000d
3881,3881,,PODLCULT OOCO,5.49,5.49,,1339,,1.0,,,,,,,,,,,,,,,5.49,PODLCULT OOCO,,,,,,,,,,,600b420b0a7214ada200000d
3882,3882,,DR PEPPER,1.89,1.89,,1341,,1.0,,,,,,,,,5332f5fbe4b03c9a25efd0ba,,,,DR PEPPER,PEPSI 20 OZ,1.89,DR PEPPER,,,,,True,,,,,,600b420b0a7214ada200000d
3883,3883,,Diced Potatoes,2.99,2.99,,1343,,1.0,,,,,,,,,,,,,,,2.99,EYELLOW POTATOES,,,,,,,,,,,600b420b0a7214ada200000d
3884,3884,,GRMW CARROTS ORG,3.49,3.49,,1345,,1.0,,,,,,,,,,,,,GRIMMWAY FARMS,,3.49,GRMW CARROTS ORG,,,,,,,,,,,600b420b0a7214ada200000d
3885,3885,,EGGO WAFFLES,2.49,2.49,,1347,,1.0,,,,,,,,,,,,,EGGO,,2.49,EGGO WAFFLES,,,,,,,,,,,600b420b0a7214ada200000d
3886,3886,,BEDMALMONDS,2.99,2.99,,1349,,1.0,,,,,,,,,,,,,,,2.99,BEDMALMONDS,,,,,,,,,,,600b420b0a7214ada200000d
3887,3887,,SIMPLYORANGEJCE,3.99,3.99,,1351,,1.0,,,,,,,,,,,,,,,3.99,SIMPLYORANGEJCE,,,,,,,,,,,600b420b0a7214ada200000d
3888,3888,4662,Shallots Onions,0.48,0.48,,1353,,3.0,,,,,,,,,,,,,,,0.48,ONIONS SHALLOTS,,,,,,,,,,,600b420b0a7214ada200000d
3889,3889,,RNDYCILANTRO,2.29,2.29,,1355,,1.0,,,,,,,,,,,,,,,2.29,RNDYCILANTRO,,,,,,,,,,,600b420b0a7214ada200000d
3890,3890,511111104186,PACIFIC FOODS,4.99,4.99,,1359,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,PACIFIC FOODS,,4.99,PACF BONE BROTH,,,49.9,,False,,,,,,600b420b0a7214ada200000d
3891,3891,,SABRA HUMMUS,3.99,3.99,,1363,,1.0,,,,,,,,,,,,,SABRA,ATHENOS HUMMUS,3.99,SABRA HUMMUS,,,,,,,,,,,600b420b0a7214ada200000d
3892,3892,4608,Regular Garlic,0.59,0.59,,1367,,1.0,,,,,,,,,,,,,,,0.59,UUMBO GARLIC,,,,,,,,,,,600b420b0a7214ada200000d
3893,3893,511111704140,PREGO,2.19,2.19,,1369,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,PREGO,,2.19,PREGO PASTA SAUCE,,,21.9,,False,,,,,,600b420b0a7214ada200000d
3894,3894,041235000328,MRS RNF NCH CHS BLND SHLF STBL SC JAR 16 OZ,3.99,3.99,,1371,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,MRS. RENFRO'S,VELVEETA CHEESE - SAUCE,3.99,RENFROS PCNTE SCE,,,,,,,,,,,600b420b0a7214ada200000d
3895,3895,,STO VHITE V NE,2.89,2.89,,1373,,1.0,,,,,,,,,,,,,,,2.89,STO VHITE V NE,,,,,,,,,,,600b420b0a7214ada200000d
3896,3896,737628011506,Thai Kitchen Unsweetened Coconut Milk,3.29,3.29,,1387,,1.0,,,,,,,,,,,,,THAI KITCHEN,CAPRI SUN BEVERAGE DRINK,3.29,THAIKT CCNT MILK,,,,,,,,,,,600b420b0a7214ada200000d
3897,3897,737628011506,Thai Kitchen Unsweetened Coconut Milk,3.29,3.29,,1389,,1.0,,,,,,,,,,,,,THAI KITCHEN,CAPRI SUN BEVERAGE DRINK,3.29,THAIKT CCNT MILK,,,,,,,,,,,600b420b0a7214ada200000d
3898,3898,,Eggs,5.99,5.99,,1391,,1.0,,,,,,,,,,,,,,,5.99,ALFRSOO EGGS,,,,,,,,,,,600b420b0a7214ada200000d
3899,3899,,TYALT NE,4.79,4.79,,1393,,1.0,,,,,,,,,,,,,,,4.79,TYALT NE,,,,,,,,,,,600b420b0a7214ada200000d
3900,3900,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.50,13.50,,1011,,2.0,,,,,,,,,,,,,,,13.50,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,,,,,,,600af82f0a720f053500000a
3901,3901,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.44,1.44,,1014,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,1.44,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,,PEPSI 12 OZ 12 PACK,600af82f0a720f053500000a
3902,3902,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,6.56,6.56,,1016,,2.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,,,,DORITOS,,6.56,"DORITOS NACHO CHEESE, 28.5 OZ",,,,,,,,,,DORITOS NACHO CHEESE MULTI SERVE,600af82f0a720f053500000a
3903,3903,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,23.45,23.45,,1019,,5.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,23.45,BEN & JERRY S CHUNKY MONKEY PINT,,,234.5,,,,,,,BEN AND JERRYS ICE CREAM,600af82f0a720f053500000a
3904,3904,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,6.88,6.88,,1022,,2.0,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,,,,KLEENEX,,6.88,KLEENEX TRUSTED CARE FACIAL TISSUES,,,68.8,,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",600af82f0a720f053500000a
3905,3905,,"BORDEN 2% MILK, 1/2 GAL",4.79,4.79,,1025,,1.0,,,,,,,,,,,,,BORDEN,,4.79,"BORDEN 2% MILK, 1/2 GAL",,,,,,,,,,,600af82f0a720f053500000a
3906,3906,,STO BABY SPR,5.99,5.99,,1035,,1.0,,,,,,,,,,,,,,,5.99,STO BABY SPR,,,,,,,,,,,600af82f0a720f053500000a
3907,3907,,LEGO 71029,4.99,4.99,,1038,,1.0,,,,,,,,,,,,,,,4.99,LEGO 71029,,,,,,,,,,,600af82f0a720f053500000a
3908,3908,,PCJAMIE PANEL,23.99,23.99,,1041,,1.0,,,,,,,,,,,,,,,23.99,PCJAMIE PANEL,,,,,,,,,,,600af82f0a720f053500000a
3909,3909,,PC JAMIE PANEL,23.99,23.99,,1044,,1.0,,,,,,,,,,,,,,,23.99,PC JAMIE PANEL,,,,,,,,,,,600af82f0a720f053500000a
3910,3910,,VY LIFE AS H NNA,8.87,8.87,,1050,,1.0,,,,,,,,,,,,,,,8.87,VY LIFE AS H NNA,,,,,,,,,,,600af82f0a720f053500000a
3911,3911,,LEGO 30554,4.97,4.97,,1053,,1.0,,,,,,,,,,,,,,,4.97,LEGO 30554,,,,,,,,,,,600af82f0a720f053500000a
3912,3912,,LEGO 30554,4.97,4.97,,1056,,1.0,,,,,,,,,,,,,,,4.97,LEGO 30554,,,,,,,,,,,600af82f0a720f053500000a
3913,3913,,REINFRCMENT,1.93,1.93,,1059,,1.0,,,,,,,,,,,,,,,1.93,REINFRCMENT,,,,,,,,,,,600af82f0a720f053500000a
3914,3914,,EPFFY,3.18,3.18,,1061,,1.0,,,,,,,,,,,,,,,3.18,EPFFY,,,,,,,,,,,600af82f0a720f053500000a
3915,3915,,LLOZDFP,1.24,1.24,,1064,,1.0,,,,,,,,,,,,,,,1.24,LLOZDFP,,,,,,,,,,,600af82f0a720f053500000a
3916,3916,,500PC ELAUSTC,2.94,2.94,,1066,,1.0,,,,,,,,,,,,,,,2.94,500PC ELAUSTC,,,,,,,,,,,600af82f0a720f053500000a
3917,3917,,FGLUESTICK,9.17,9.17,,1068,,1.0,,,,,,,,,,,,,,,9.17,FGLUESTICK,,,,,,,,,,,600af82f0a720f053500000a
3918,3918,070158008678,Krazy Glue Sticks,9.17,9.17,,1071,,1.0,,,,,,,,,,,,,KRAZY GLUE,,9.17,GLUE STICK,,,,,,,,,,,600af82f0a720f053500000a
3919,3919,,ENRAA24PK,16.24,16.24,,1075,,1.0,,,,,,,,,,,,,,,16.24,ENRAA24PK,,,,,,,,,,,600af82f0a720f053500000a
3920,3920,,PLAY DOH,0.56,0.56,,1078,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,,600af82f0a720f053500000a
3921,3921,,PLAY DOH,0.56,0.56,,1080,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,,600af82f0a720f053500000a
3922,3922,,PLAY DOH,0.56,0.56,,1083,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,,600af82f0a720f053500000a
3923,3923,,PLAY DOH,0.56,0.56,,1085,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,,600af82f0a720f053500000a
3924,3924,,PLAY DOH,0.56,0.56,,1087,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,,,600af82f0a720f053500000a
3925,3925,,PLAYDON,0.56,0.56,,1089,,1.0,,,,,,,,,,,,,,,0.56,PLAYDON,,,,,,,,,,,600af82f0a720f053500000a
3926,3926,,PLAYDOH,0.56,0.56,,1091,,1.0,,,,,,,,,,,,,,,0.56,PLAYDOH,,,,,,,,,,,600af82f0a720f053500000a
3927,3927,,PLAYDOH,0.56,0.56,,1093,,1.0,,,,,,,,,,,,,,,0.56,PLAYDOH,,,,,,,,,,,600af82f0a720f053500000a
3928,3928,,PLAYDOH,0.56,0.56,,1095,,1.0,,,,,,,,,,,,,,,0.56,PLAYDOH,,,,,,,,,,,600af82f0a720f053500000a
3929,3929,,DG CHOC 1PC,1.33,1.33,,1097,,1.0,,,,,,,,,,,,,,,1.33,DG CHOC 1PC,,,,,,,,,,,600af82f0a720f053500000a
3930,3930,,MEMO BOOK,1.99,1.99,,1103,,1.0,,,,,,,,,,,,,,,1.99,MEMO BOOK,,,,,,,,,,,600af82f0a720f053500000a
